datetime,open,high,low,close,volume
2026-05-04 05:00:00,4605.97589,4613.93413,4573.77414,4577.77316,0
2026-05-04 09:00:00,4577.12585,4584.00183,4526.40284,4572.1613,0
2026-05-04 13:00:00,4565.18113,4582.50416,4503.72464,4509.24591,0
2026-05-04 17:00:00,4511.76702,4529.94632,4507.60382,4523.59841,0
2026-05-04 21:00:00,4523.13191,4531.03469,4514.11976,4529.78586,0
2026-05-05 01:00:00,4528.02303,4546.28995,4527.09489,4532.26023,0
2026-05-05 05:00:00,4532.44165,4558.96811,4532.06436,4558.43343,0
2026-05-05 09:00:00,4556.62043,4574.35258,4540.8505,4564.93456,0
2026-05-05 13:00:00,4564.88078,4587.17375,4554.56367,4562.17819,0
2026-05-05 17:00:00,4562.11751,4566.03133,4551.91941,4556.92512,0
2026-05-05 21:00:00,4556.73388,4618.21951,4542.23432,4618.02024,0
2026-05-06 01:00:00,4617.99826,4652.46115,4609.58169,4650.27922,0
2026-05-06 05:00:00,4650.23928,4699.9472,4643.91588,4694.45685,0
2026-05-06 09:00:00,4694.84582,4722.77486,4664.1791,4680.86608,0
2026-05-06 13:00:00,4677.86323,4716.39425,4669.24123,4682.28339,0
2026-05-06 17:00:00,4682.06467,4699.37453,4678.73774,4690.91268,0
2026-05-06 21:00:00,4690.82727,4700.62116,4685.08702,4688.12971,0
2026-05-07 01:00:00,4687.84949,4720.5712,4686.25521,4696.84918,0
2026-05-07 05:00:00,4696.8162,4752.50303,4695.01925,4732.51134,0
2026-05-07 09:00:00,4732.54225,4751.89371,4723.34168,4747.72968,0
2026-05-07 13:00:00,4746.67732,4765.85857,4705.88235,4713.59025,0
2026-05-07 17:00:00,4713.28039,4729.41171,4686.52351,4689.4371,0
2026-05-07 21:00:00,4688.10345,4709.75511,4671.02499,4700.62027,0
2026-05-08 01:00:00,4700.13435,4731.98438,4699.46896,4712.65794,0
2026-05-08 05:00:00,4714.5991,4734.09993,4698.45224,4716.23601,0
2026-05-08 09:00:00,4716.37784,4730.84747,4704.33269,4729.97096,0
2026-05-08 13:00:00,4730.16894,4746.76034,4704.29933,4714.02576,0
2026-05-08 17:00:00,4713.74195,4728.1426,4712.75743,4716.2703,0
2026-05-08 21:00:00,4716.00307,4716.00307,4714.44984,4715.43746,0
2026-05-09 01:00:00,4715.36772,4715.59387,4715.29545,4715.36619,0
2026-05-09 05:00:00,4715.3715,4715.5959,4715.29882,4715.33775,0
2026-05-09 09:00:00,4715.37434,4715.59632,4715.28647,4715.44288,0
2026-05-09 13:00:00,4715.38191,4715.5941,4715.31128,4715.45738,0
2026-05-09 17:00:00,4715.38191,4715.5941,4715.31128,4715.4877,0
2026-05-09 21:00:00,4715.38191,4715.59632,4715.31129,4715.4483,0
2026-05-10 01:00:00,4715.38413,4715.59632,4715.31353,4715.37718,0
2026-05-10 05:00:00,4715.38413,4715.59632,4715.31353,4715.34937,0
2026-05-10 09:00:00,4715.38413,4715.59632,4715.31352,4715.43968,0
2026-05-10 13:00:00,4715.38413,4715.59632,4715.31351,4715.46407,0
2026-05-10 17:00:00,4715.38413,4715.59632,4714.97949,4715.48243,0
2026-05-10 21:00:00,4715.37746,4719.90218,4674.95028,4680.5461,0
2026-05-11 01:00:00,4679.24531,4704.43677,4668.46813,4674.67988,0
2026-05-11 05:00:00,4673.8495,4680.88266,4649.21661,4667.613,0
2026-05-11 09:00:00,4667.87396,4699.81707,4652.63908,4697.36003,0
2026-05-11 13:00:00,4699.55214,4746.76034,4699.35991,4716.23903,0
2026-05-11 17:00:00,4715.78232,4738.48755,4714.53491,4735.46064,0
2026-05-11 21:00:00,4735.04061,4773.4977,4731.64938,4752.17651,0
2026-05-12 01:00:00,4753.95838,4754.88565,4711.96692,4714.95597,0
2026-05-12 05:00:00,4716.05084,4720.60748,4689.34704,4703.84724,0
2026-05-12 09:00:00,4703.78335,4711.12471,4686.18813,4702.72013,0
2026-05-12 13:00:00,4703.30714,4708.83024,4641.66357,4672.56871,0
2026-05-12 17:00:00,4673.15679,4718.20938,4672.02392,4715.30897,0
2026-05-12 21:00:00,4715.18842,4726.43751,4713.64601,4718.48726,0
2026-05-13 01:00:00,4717.41917,4717.41917,4688.56409,4699.48621,0
2026-05-13 05:00:00,4699.35774,4717.08335,4694.43472,4701.97358,0
2026-05-13 09:00:00,4701.82163,4708.2128,4676.9395,4684.28109,0
2026-05-13 13:00:00,4684.24768,4710.18978,4669.46693,4696.12943,0
2026-05-13 17:00:00,4696.21897,4701.11582,4679.96024,4688.61014,0
2026-05-13 21:00:00,4688.76102,4708.16224,4679.05163,4704.50626,0
2026-05-14 01:00:00,4702.43829,4712.73847,4671.52559,4703.20367,0
2026-05-14 05:00:00,4703.23315,4717.47809,4687.28087,4694.41254,0
2026-05-14 09:00:00,4694.61332,4708.72946,4689.42056,4705.18492,0
2026-05-14 13:00:00,4704.1183,4705.87828,4670.08,4678.13071,0
2026-05-14 17:00:00,4677.42986,4682.62933,4645.0047,4651.91243,0
2026-05-14 21:00:00,4651.6473,4664.83183,4614.17765,4626.21241,0
2026-05-15 01:00:00,4622.35142,4629.84397,4605.90734,4606.6718,0
